CV_ID,Date,Plate.x,Bucket#.x,sal.treat.x,TA.treat.x,SA.mm2,SA.mm2.SE,SA.mm2.1,date.numb,notes.x,SA.start,grow.ratio,grow.perc,dps,mm2.diff.start,pixel ratio_original,pixels measured,pixel ratio_MEDIAN,pixel ratio_SE,Diff_time,Diff_growth,incr_growth,tare boat (mg),shell+gut+boat (mg),boat+gut (mg),post muff,post muff.2,gut.wt,shell.wt,orgC.shell.wt,%oc.ic.shell,code,CI,bucket,med.ta,med.S,med.pH,rank.ig,prob.ig,net_growth,rank.ng,prob.ng
33,8/1/2022,1,6,amb,2000,75.73778276,8247.58103,76.29,2459793,NA,68.012,1.121713815,112.1713815,7,8.278,13.7015,1045.287435,13.8014,0.126738668,7,7.725782761,1.103683252,59.9507,172.1438,61.5045,168.821,168.3558,1.5538,170.59,1.769,1.036989273,0,0.009108389,6,1847.45764,34.01,8.03,34,0.772727273,7.725782761,34,0.772727273
48,8/1/2022,1,6,amb,2000,135.4474294,14749.7538,136.435,2459793,NA,127.596,1.069273331,106.9273331,7,8.839,13.7015,1869.364153,13.8014,0.126738668,7,7.851429427,1.121632775,63.8289,379.0609,67.05,369.5352,369.4252,3.2211,375.8398,6.3046,1.677470028,0,0.008570407,6,1847.45764,34.01,8.03,35,0.795454545,7.851429427,35,0.795454545
41,8/1/2022,1,6,amb,2000,103.908386,11315.26171,104.666,2459793,NA,96.024,1.089998334,108.9998334,7,8.642,13.7015,1434.081199,13.8014,0.126738668,7,7.884386033,1.126340862,55.7778,246.6025,58.852,239.9464,239.504,3.0742,243.5283,3.5819,1.470835217,0,0.012623584,6,1847.45764,34.01,8.03,36,0.818181818,7.884386033,36,0.818181818
4,8/1/2022,1,6,amb,2000,89.85783105,9785.205161,90.513,2459793,NA,79.959,1.131992646,113.1992646,7,10.554,13.7015,1240.16387,13.8014,0.126738668,7,9.898831053,1.414118722,59.4653,236.9885,62.5019,231.6219,231.5603,3.0366,233.9519,2.33,0.995931215,0,0.012979591,6,1847.45764,34.01,8.03,37,0.840909091,9.898831053,37,0.840909091
49,8/1/2022,1,6,amb,2000,196.9609239,21448.35933,198.397,2459793,NA,185.684,1.068465781,106.8465781,7,12.713,13.7015,2718.336496,13.8014,0.126738668,7,11.27692393,1.610989133,59.8568,465.2603,66.3398,452.0466,451.8936,6.483,458.7773,6.7307,1.467095255,0,0.014131039,6,1847.45764,34.01,8.03,38,0.863636364,11.27692393,38,0.863636364
37,8/1/2022,1,6,amb,2000,113.3962087,12348.45259,114.223,2459793,NA,101.365,1.126848518,112.6848518,7,12.858,13.7015,1565.026435,13.8014,0.126738668,7,12.03120868,1.718744097,65.6412,284.1662,70.5261,275.8868,275.2895,4.8849,279.2813,3.3945,1.215441206,0,0.017490967,6,1847.45764,34.01,8.03,39,0.886363636,12.03120868,39,0.886363636
46,8/1/2022,1,6,amb,2000,134.9669328,14697.4294,135.951,2459793,NA,122.132,1.113148069,111.3148069,7,13.819,13.7015,1862.732627,13.8014,0.126738668,7,12.83493281,1.83356183,56.6355,362.7496,60.7587,352.9091,352.8082,4.1232,358.6264,5.7173,1.59422173,0,0.011497202,6,1847.45764,34.01,8.03,40,0.909090909,12.83493281,40,0.909090909
40,8/1/2022,1,6,amb,2000,255.1844065,27788.69401,257.045,2459793,NA,241.269,1.065387596,106.5387596,7,15.776,13.7015,3521.902068,13.8014,0.126738668,7,13.91540647,1.98791521,61.0898,660.9756,75.878,638.2232,637.7018,14.7882,646.1874,7.9642,1.23249076,0,0.022885312,6,1847.45764,34.01,8.03,41,0.931818182,13.91540647,41,0.931818182
28,8/1/2022,1,6,amb,2000,163.5495321,17809.97502,164.742,2459793,NA,146.003,1.128346678,112.8346678,7,18.739,13.7015,2257.212513,13.8014,0.126738668,7,17.54653215,2.50664745,47.658,401.5979,52.6598,390.3391,389.767,5.0018,396.5961,6.257,1.577675625,0,0.012611823,6,1847.45764,34.01,8.03,42,0.954545455,17.54653215,42,0.954545455
21,8/1/2022,1,6,amb,2000,153.9932089,16769.32467,155.116,2459793,NA,130.176,1.191586775,119.1586775,7,24.94,13.7015,2125.321874,13.8014,0.126738668,7,23.81720895,3.402458421,52.0592,369.1411,58.8995,358.236,357.3855,6.8403,362.3008,4.0648,1.121940664,0,0.018880168,6,1847.45764,34.01,8.03,43,0.977272727,23.81720895,43,0.977272727
5,8/6/2022,1,6,amb,2000,223.9827908,21752.47597,220.547,2459798,NA,239.685,0.920153535,92.01535348,12,-19.138,13.1034,2889.91556,12.9024,0.132854557,5,-17.4200991,-3.484019821,54.0482,679.09,63.4887,660.0852,659.8465,9.4405,669.6495,9.5643,1.428254632,0,0.014097673,6,1847.45764,34.01,8.03,1,0.022727273,-15.70220922,1,0.022727273
34,8/6/2022,1,6,amb,2000,108.354101,10522.99585,106.692,2459798,NA,116.608,0.914962953,91.49629528,12,-9.916,13.1034,1398.027953,12.9024,0.132854557,5,-12.95243214,-2.590486427,61.9065,300.4679,67.6113,290.4999,289.7819,5.7048,294.7631,4.2632,1.446314006,0,0.019353847,6,1847.45764,34.01,8.03,4,0.090909091,-8.253898996,2,0.045454545
3,8/6/2022,1,6,amb,2000,157.9204251,15336.71511,155.498,2459798,NA,164.396,0.945874595,94.58745955,12,-8.898,13.1034,2037.552493,12.9024,0.132854557,5,-8.674899619,-1.734979924,55.0227,431.3439,64.8405,416.8458,416.7616,9.8178,421.5261,4.6803,1.110322706,0,0.023291084,6,1847.45764,34.01,8.03,7,0.159090909,-6.47557487,3,0.068181818
11,8/6/2022,1,6,amb,2000,311.7886921,30279.89788,307.006,2459798,NA,317.165,0.967969353,96.79693535,12,-10.159,13.1034,4022.82242,12.9024,0.132854557,5,2.701301539,0.540260308,77.9739,1252.5301,91.0841,1220.4804,1219.5886,13.1102,1239.4199,18.9395,1.528093909,0,0.01057769,6,1847.45764,34.01,8.03,30,0.681818182,-5.376307943,4,0.090909091
33,8/6/2022,1,6,amb,2000,63.54880887,6171.652442,62.574,2459798,NA,68.012,0.920043522,92.00435217,12,-5.438,13.1034,819.9321516,12.9024,0.132854557,5,-12.18897389,-2.437794778,59.9507,172.1438,61.5045,168.821,168.3558,1.5538,170.59,1.769,1.036989273,0,0.009108389,6,1847.45764,34.01,8.03,5,0.113636364,-4.463191127,5,0.113636364
30,8/6/2022,1,6,amb,2000,224.7698641,21828.91396,221.322,2459798,NA,228.61,0.96812038,96.81203797,12,-7.288,13.1034,2900.070695,12.9024,0.132854557,5,1.563301668,0.312660334,52.69,570.0018,62.2474,553.3653,552.7246,9.5574,560.4444,7.0791,1.263122622,0,0.017053253,6,1847.45764,34.01,8.03,26,0.590909091,-3.840135882,6,0.136363636
14,8/6/2022,1,6,amb,2000,93.63227511,9093.260277,92.196,2459798,NA,97.033,0.95015098,95.01509796,12,-4.837,13.1034,1208.081066,12.9024,0.132854557,5,-6.923554985,-1.384710997,63.5525,275.1773,65.9353,269.3937,269.302,2.3828,272.7945,3.4008,1.2466527,0,0.00873478,6,1847.45764,34.01,8.03,8,0.181818182,-3.400724888,7,0.159090909
47,8/6/2022,1,6,amb,2000,190.5641648,18506.96832,187.641,2459798,NA,193.896,0.967740438,96.77404382,12,-6.255,13.1034,2458.735079,12.9024,0.132854557,5,-6.142612197,-1.228522439,42.5764,527.5987,50.585,511.5706,511.3343,8.0086,519.5901,8.0195,1.543428175,0,0.015413304,6,1847.45764,34.01,8.03,9,0.204545455,-3.33183524,8,0.181818182
8,8/6/2022,1,6,amb,2000,115.2275363,11190.5214,113.46,2459798,NA,116.257,0.975941234,97.59412336,12,-2.797,13.1034,1486.711764,12.9024,0.132854557,5,-0.246522446,-0.049304489,78.5378,355.4189,84.0078,346.2853,346.1703,5.47,349.9489,3.6636,1.046895704,0,0.015630854,6,1847.45764,34.01,8.03,19,0.431818182,-1.029463728,9,0.204545455
31,8/6/2022,1,6,amb,2000,156.4061976,15189.65829,154.007,2459798,NA,157.234,0.979476449,97.94764491,12,-3.227,13.1034,2018.015324,12.9024,0.132854557,5,1.313008784,0.262601757,54.0014,547.0343,62.979,529.8311,528.4187,8.9776,538.0567,8.2256,1.528760816,0,0.01668523,6,1847.45764,34.01,8.03,23,0.522727273,-0.827802409,10,0.227272727
22,8/6/2022,1,6,amb,2000,383.3524464,37229.93561,377.472,2459798,NA,383.812,0.983481496,98.34814961,12,-6.34,13.1034,4946.166605,12.9024,0.132854557,5,32.26031969,6.452063938,82.1137,1253.1683,103.8299,1215.7694,1214.4054,21.7162,1231.4521,15.6827,1.27351279,0,0.017634628,6,1847.45764,34.01,8.03,43,0.977272727,-0.459553571,11,0.25
25,8/6/2022,1,6,amb,2000,203.2101482,19735.10487,200.093,2459798,NA,203.643,0.982567532,98.25675324,12,-3.55,13.1034,2621.898616,12.9024,0.132854557,5,11.55354953,2.310709905,52.8472,544.7464,64.4028,526.5416,525.1444,11.5556,533.1908,6.6492,1.247058276,0,0.021672542,6,1847.45764,34.01,8.03,39,0.886363636,-0.432851795,12,0.272727273
1,8/6/2022,1,6,amb,2000,280.8135479,27271.6932,276.506,2459798,NA,281.027,0.983912578,98.39125778,12,-4.521,13.1034,3623.16872,12.9024,0.132854557,5,21.12398927,4.224797853,86.6625,793.26,97.3801,771.2186,770.8483,10.7176,782.5424,11.3238,1.447052581,0,0.013695871,6,1847.45764,34.01,8.03,42,0.954545455,-0.213452102,13,0.295454545
4,8/6/2022,1,6,amb,2000,79.89149805,7758.800956,78.666,2459798,NA,79.959,0.983829212,98.38292125,12,-1.293,13.1034,1030.792064,12.9024,0.132854557,5,-9.966333006,-1.993266601,59.4653,236.9885,62.5019,231.6219,231.5603,3.0366,233.9519,2.33,0.995931215,0,0.012979591,6,1847.45764,34.01,8.03,6,0.136363636,-0.067501953,14,0.318181818
20,8/6/2022,1,6,amb,2000,99.53481734,9666.49587,98.008,2459798,NA,99.356,0.986432626,98.64326261,12,-1.348,13.1034,1284.238027,12.9024,0.132854557,5,-3.797766967,-0.759553393,47.5686,301.2538,50.8364,292.3515,291.9643,3.2678,297.986,5.6345,1.890860644,0,0.010966287,6,1847.45764,34.01,8.03,13,0.295454545,0.178817336,15,0.340909091
24,8/6/2022,1,6,amb,2000,135.2131055,13131.45451,133.139,2459798,NA,134.216,0.991975621,99.19756214,12,-1.077,13.1034,1744.573573,12.9024,0.132854557,5,7.38015759,1.476031518,63.3623,272.1383,67.7003,265.0346,263.7692,4.338,267.8003,2.7657,1.032747163,0,0.016198638,6,1847.45764,34.01,8.03,35,0.795454545,0.997105515,16,0.363636364
28,8/6/2022,1,6,amb,2000,147.3441907,14309.58582,145.084,2459798,NA,146.003,0.993705609,99.37056088,12,-0.919,13.1034,1901.093686,12.9024,0.132854557,5,-16.20534149,-3.241068297,47.658,401.5979,52.6598,390.3391,389.767,5.0018,396.5961,6.257,1.577675625,0,0.012611823,6,1847.45764,34.01,8.03,2,0.045454545,1.341190662,17,0.386363636
17,8/6/2022,1,6,amb,2000,100.4640717,9756.74201,98.923,2459798,NA,99.101,0.998203853,99.82038526,12,-0.178,13.1034,1296.227638,12.9024,0.132854557,5,1.806401751,0.36128035,62.0963,302.8748,67.028,296.1412,295.2894,4.9317,297.9431,1.8019,0.604779906,0,0.016552489,6,1847.45764,34.01,8.03,28,0.636363636,1.363071661,18,0.409090909
23,8/6/2022,1,6,amb,2000,95.85639202,9309.259236,94.386,2459798,NA,93.289,1.011759157,101.1759157,12,1.097,13.1034,1236.777512,12.9024,0.132854557,5,4.60770196,0.921540392,45.6683,266.4229,49.2105,259.7907,259.3077,3.5422,262.8807,3.09,1.175438136,0,0.013474553,6,1847.45764,34.01,8.03,31,0.704545455,2.56739202,19,0.431818182
9,8/6/2022,1,6,amb,2000,76.313615,7411.328659,75.143,2459798,NA,73.709,1.019454883,101.9454883,12,1.434,13.1034,984.6287862,12.9024,0.132854557,5,-1.714468779,-0.342893756,62.9308,181.3746,65.0918,177.7065,177.6699,2.161,179.2136,1.5071,0.840951803,0,0.012058237,6,1847.45764,34.01,8.03,14,0.318181818,2.604615002,20,0.454545455
27,8/6/2022,1,6,amb,2000,205.1153735,19920.13412,201.969,2459798,NA,201.945,1.000118844,100.0118844,12,0.024,13.1034,2646.480595,12.9024,0.132854557,5,1.433453479,0.286690696,52.1094,601.5083,63.96,580.1062,578.8206,11.8506,589.6577,9.5515,1.619838086,0,0.020097423,6,1847.45764,34.01,8.03,25,0.568181818,3.170373465,21,0.477272727
48,8/6/2022,1,6,amb,2000,131.3386735,12755.18235,129.324,2459798,NA,127.596,1.013542744,101.3542744,12,1.728,13.1034,1694.584102,12.9024,0.132854557,5,-4.108755878,-0.821751176,63.8289,379.0609,67.05,369.5352,369.4252,3.2211,375.8398,6.3046,1.677470028,0,0.008570407,6,1847.45764,34.01,8.03,12,0.272727273,3.742673549,22,0.5
12,8/6/2022,1,6,amb,2000,128.6067674,12489.86856,126.634,2459798,NA,124.415,1.01783547,101.783547,12,2.219,13.1034,1659.335956,12.9024,0.132854557,5,0.889972574,0.177994515,78.3415,338.1545,82.5111,329.7496,329.5788,4.1696,333.9849,4.2353,1.268111223,0,0.012484397,6,1847.45764,34.01,8.03,22,0.5,4.191767392,23,0.522727273
10,8/6/2022,1,6,amb,2000,165.7099122,16093.20462,163.168,2459798,NA,161.388,1.011029321,101.1029321,12,1.78,13.1034,2138.055571,12.9024,0.132854557,5,6.290268326,1.258053665,62.829,438.4713,70.834,424.9366,424.8018,8.005,430.4663,5.5297,1.284583718,0,0.018596113,6,1847.45764,34.01,8.03,32,0.727272727,4.321912202,24,0.545454545
44,8/6/2022,1,6,amb,2000,99.85980246,9698.057362,98.328,2459798,NA,95.49,1.02972039,102.972039,12,2.838,13.1034,1288.431115,12.9024,0.132854557,5,7.770243316,1.554048663,56.5401,693.9551,66.7327,673.425,672.9126,10.1926,683.7625,10.3375,1.511855359,0,0.014906638,6,1847.45764,34.01,8.03,36,0.818181818,4.369802455,25,0.568181818
36,8/6/2022,1,6,amb,2000,101.8117443,9887.623571,100.25,2459798,NA,96.266,1.041385328,104.1385328,12,3.984,13.1034,1313.61585,12.9024,0.132854557,5,8.358130744,1.671626149,43.3745,207.9616,47.05,201.9733,201.4092,3.6755,204.2861,2.3128,1.132137723,0,0.017991924,6,1847.45764,34.01,8.03,37,0.840909091,5.545744327,26,0.590909091
38,8/6/2022,1,6,amb,2000,148.5395266,14425.67293,146.261,2459798,NA,142.862,1.023792191,102.3792191,12,3.399,13.1034,1916.516387,12.9024,0.132854557,5,6.301607755,1.260321551,45.8518,255.6741,52.7774,245.6999,245.1316,6.9256,248.7485,3.0486,1.22557523,0,0.027841776,6,1847.45764,34.01,8.03,33,0.75,5.677526553,27,0.613636364
32,8/6/2022,1,6,amb,2000,121.0356297,11754.58443,119.179,2459798,NA,115.316,1.033499254,103.3499254,12,3.863,13.1034,1561.650109,12.9024,0.132854557,5,-0.657087709,-0.131417542,73.3553,281.4729,77.3978,273.6385,273.1518,4.0425,277.4304,3.7919,1.366793257,0,0.014571222,6,1847.45764,34.01,8.03,16,0.363636364,5.719629697,28,0.636363636
43,8/6/2022,1,6,amb,2000,220.5765405,21421.67208,217.193,2459798,NA,214.732,1.011460798,101.1460798,12,2.461,13.1034,2845.966756,12.9024,0.132854557,5,16.52928425,3.305856849,49.6687,501.8274,57.8449,485.4268,484.3829,8.1762,493.6512,8.2244,1.666034641,0,0.016562707,6,1847.45764,34.01,8.03,41,0.931818182,5.844540504,29,0.659090909
15,8/6/2022,1,6,amb,2000,131.5874903,12779.34662,129.569,2459798,NA,125.127,1.035499932,103.5499932,12,4.442,13.1034,1697.794435,12.9024,0.132854557,5,1.697540312,0.339508062,42.4218,403.7519,50.9795,390.6267,346.8515,8.5577,395.1942,4.5675,1.155760889,0,0.021654417,6,1847.45764,34.01,8.03,27,0.613636364,6.460490281,30,0.681818182
18,8/6/2022,1,6,amb,2000,119.5924927,11614.43169,117.758,2459798,NA,113.066,1.041497886,104.1497886,12,4.692,13.1034,1543.030177,12.9024,0.132854557,5,7.027225433,1.405445087,74.5346,375.1518,79.542,366.2449,365.5758,5.0074,370.1444,3.8995,1.053507766,0,0.013528234,6,1847.45764,34.01,8.03,34,0.772727273,6.526492653,31,0.704545455
45,8/6/2022,1,6,amb,2000,213.5852981,20742.70549,210.309,2459798,NA,207.021,1.015882447,101.5882447,12,3.288,13.1034,2755.762951,12.9024,0.132854557,5,1.410302623,0.282060525,56.3793,264.5766,60.8189,257.3952,257.1599,4.4396,260.137,2.7418,1.053983094,0,0.017066392,6,1847.45764,34.01,8.03,24,0.545454545,6.564298131,32,0.727272727
39,8/6/2022,1,6,amb,2000,113.5589408,11028.47287,111.817,2459798,NA,106.962,1.045389952,104.5389952,12,4.855,13.1034,1465.182878,12.9024,0.132854557,5,0.575720947,0.115144189,52.5024,284.4987,57.1312,276.0395,275.5404,4.6288,279.8699,3.8304,1.368635927,0,0.016539113,6,1847.45764,34.01,8.03,21,0.477272727,6.596940802,33,0.75
41,8/6/2022,1,6,amb,2000,102.6638147,9970.373857,101.089,2459798,NA,96.024,1.05274723,105.274723,12,5.065,13.1034,1324.609603,12.9024,0.132854557,5,-1.244571348,-0.24891427,55.7778,246.6025,58.852,239.9464,239.504,3.0742,243.5283,3.5819,1.470835217,0,0.012623584,6,1847.45764,34.01,8.03,15,0.340909091,6.639814686,34,0.772727273
35,8/6/2022,1,6,amb,2000,203.5950525,19772.48551,200.472,2459798,NA,196.932,1.017975748,101.7975748,12,3.54,13.1034,2626.864805,12.9024,0.132854557,5,2.63131374,0.526262748,51.186,533.5448,60.0731,516.4544,515.8253,8.8871,524.6577,8.2033,1.56355277,0,0.016938854,6,1847.45764,34.01,8.03,29,0.659090909,6.663052455,35,0.795454545
46,8/6/2022,1,6,amb,2000,129.06784,12534.64643,127.088,2459798,NA,122.132,1.040579046,104.0579046,12,4.956,13.1034,1665.284899,12.9024,0.132854557,5,-5.899092781,-1.179818556,56.6355,362.7496,60.7587,352.9091,352.8082,4.1232,358.6264,5.7173,1.59422173,0,0.011497202,6,1847.45764,34.01,8.03,10,0.227272727,6.93584003,36,0.818181818
19,8/6/2022,1,6,amb,2000,149.3083195,14500.33558,147.018,2459798,NA,142.082,1.034740502,103.4740502,12,4.936,13.1034,1926.435661,12.9024,0.132854557,5,12.0729264,2.41458528,86.8138,403.5212,93.2769,393.0134,392.4211,6.4631,397.0581,4.0447,1.018667041,0,0.016277467,6,1847.45764,34.01,8.03,40,0.909090909,7.226319475,37,0.840909091
37,8/6/2022,1,6,amb,2000,108.6140891,10548.24504,106.948,2459798,NA,101.365,1.055078183,105.5078183,12,5.583,13.1034,1401.382423,12.9024,0.132854557,5,-4.782119582,-0.956423916,65.6412,284.1662,70.5261,275.8868,275.2895,4.8849,279.2813,3.3945,1.215441206,0,0.017490967,6,1847.45764,34.01,8.03,11,0.25,7.2490891,38,0.863636364
26,8/6/2022,1,6,amb,2000,102.2494587,9930.132955,100.681,2459798,NA,94.791,1.062136701,106.2136701,12,5.89,13.1034,1319.263415,12.9024,0.132854557,5,0.514227776,0.102845555,56.1828,239.076,59.0149,232.3137,231.5038,2.8321,236.2439,3.9302,1.663619674,0,0.011988034,6,1847.45764,34.01,8.03,20,0.454545455,7.458458659,39,0.886363636
21,8/6/2022,1,6,amb,2000,138.5970131,13460.08854,136.471,2459798,NA,130.176,1.048357608,104.8357608,12,6.295,13.1034,1788.234101,12.9024,0.132854557,5,-15.39619588,-3.079239176,52.0592,369.1411,58.8995,358.236,357.3855,6.8403,362.3008,4.0648,1.121940664,0,0.018880168,6,1847.45764,34.01,8.03,3,0.068181818,8.421013067,40,0.909090909
2,8/6/2022,1,6,amb,2000,109.6256053,10646.48019,107.944,2459798,NA,100.689,1.072053551,107.2053551,12,7.255,13.1034,1414.43341,12.9024,0.132854557,5,11.33327164,2.266654329,68.0252,277.6034,74.4288,269.3403,269.2768,6.4036,271.1998,1.8595,0.685656848,0,0.023612112,6,1847.45764,34.01,8.03,38,0.863636364,8.936605283,41,0.931818182
49,8/6/2022,1,6,amb,2000,196.3488999,19068.76288,193.337,2459798,NA,185.684,1.041215183,104.1215183,12,7.653,13.1034,2533.372046,12.9024,0.132854557,5,-0.612024049,-0.12240481,59.8568,465.2603,66.3398,452.0466,451.8936,6.483,458.7773,6.7307,1.467095255,0,0.014131039,6,1847.45764,34.01,8.03,17,0.386363636,10.66489988,42,0.954545455
40,8/6/2022,1,6,amb,2000,254.7995047,24745.29442,250.891,2459798,NA,241.269,1.039880797,103.9880797,12,9.622,13.1034,3287.525129,12.9024,0.132854557,5,-0.384901776,-0.076980355,61.0898,660.9756,75.878,638.2232,637.7018,14.7882,646.1874,7.9642,1.23249076,0,0.022885312,6,1847.45764,34.01,8.03,18,0.409090909,13.5305047,43,0.977272727
5,8/9/2022,1,6,amb,2000,226.8712878,63952.54831,227.519,2459801,NA,239.685,0.949241713,94.92417131,15,-12.166,12.9248,2940.637571,12.9617,0.045981554,3,2.888497026,0.962832342,54.0482,679.09,63.4887,660.0852,659.8465,9.4405,669.6495,9.5643,1.428254632,0,0.014097673,6,1847.45764,34.01,8.03,23,0.522727273,-12.81371219,1,0.022727273
11,8/9/2022,1,6,amb,2000,305.7181818,86178.63009,306.591,2459801,NA,317.165,0.966660886,96.66608863,15,-10.574,12.9248,3962.627357,12.9617,0.045981554,3,-6.070510276,-2.023503425,77.9739,1252.5301,91.0841,1220.4804,1219.5886,13.1102,1239.4199,18.9395,1.528093909,0,0.01057769,6,1847.45764,34.01,8.03,7,0.159090909,-11.44681822,2,0.045454545
20,8/9/2022,1,6,amb,2000,93.05333492,26230.72296,93.319,2459801,NA,99.356,0.939238697,93.92386972,15,-6.037,12.9248,1206.129411,12.9617,0.045981554,3,-6.481482419,-2.16049414,47.5686,301.2538,50.8364,292.3515,291.9643,3.2678,297.986,5.6345,1.890860644,0,0.010966287,6,1847.45764,34.01,8.03,4,0.090909091,-6.302665083,3,0.068181818
25,8/9/2022,1,6,amb,2000,198.6428793,55995.26699,199.21,2459801,NA,203.643,0.978231513,97.8231513,15,-4.433,12.9248,2574.749408,12.9617,0.045981554,3,-4.567268953,-1.522422984,52.8472,544.7464,64.4028,526.5416,525.1444,11.5556,533.1908,6.6492,1.247058276,0,0.021672542,6,1847.45764,34.01,8.03,12,0.272727273,-5.000120748,4,0.090909091
14,8/9/2022,1,6,amb,2000,92.27156685,26010.35104,92.535,2459801,NA,97.033,0.953644636,95.36446364,15,-4.498,12.9248,1195.996368,12.9617,0.045981554,3,-1.360708265,-0.453569422,63.5525,275.1773,65.9353,269.3937,269.302,2.3828,272.7945,3.4008,1.2466527,0,0.00873478,6,1847.45764,34.01,8.03,15,0.340909091,-4.761433153,5,0.113636364
34,8/9/2022,1,6,amb,2000,112.7042321,31770.09712,113.026,2459801,NA,116.608,0.969281696,96.92816959,15,-3.582,12.9248,1460.838445,12.9617,0.045981554,3,4.350131064,1.450043688,61.9065,300.4679,67.6113,290.4999,289.7819,5.7048,294.7631,4.2632,1.446314006,0,0.019353847,6,1847.45764,34.01,8.03,27,0.613636364,-3.903767932,6,0.136363636
12,8/9/2022,1,6,amb,2000,120.6435655,34008.10884,120.988,2459801,NA,124.415,0.97245509,97.24550898,15,-3.427,12.9248,1563.745702,12.9617,0.045981554,3,-7.963201934,-2.654400645,78.3415,338.1545,82.5111,329.7496,329.5788,4.1696,333.9849,4.2353,1.268111223,0,0.012484397,6,1847.45764,34.01,8.03,3,0.068181818,-3.771434542,7,0.159090909
26,8/9/2022,1,6,amb,2000,91.23951334,25719.42638,91.5,2459801,NA,94.791,0.965281514,96.52815141,15,-3.291,12.9248,1182.6192,12.9617,0.045981554,3,-11.00994532,-3.669981774,56.1828,239.076,59.0149,232.3137,231.5038,2.8321,236.2439,3.9302,1.663619674,0,0.011988034,6,1847.45764,34.01,8.03,1,0.022727273,-3.551486665,8,0.181818182
27,8/9/2022,1,6,amb,2000,198.8333355,56048.95453,199.401,2459801,NA,201.945,0.987402511,98.74025106,15,-2.544,12.9248,2577.218045,12.9617,0.045981554,3,-6.282037962,-2.094012654,52.1094,601.5083,63.96,580.1062,578.8206,11.8506,589.6577,9.5515,1.619838086,0,0.020097423,6,1847.45764,34.01,8.03,5,0.113636364,-3.111664496,9,0.204545455
21,8/9/2022,1,6,amb,2000,129.6269182,36540.41827,129.997,2459801,NA,130.176,0.998624939,99.86249385,15,-0.179,12.9248,1680.185226,12.9617,0.045981554,3,-8.97009487,-2.990031623,52.0592,369.1411,58.8995,358.236,357.3855,6.8403,362.3008,4.0648,1.121940664,0,0.018880168,6,1847.45764,34.01,8.03,2,0.045454545,-0.549081803,10,0.227272727
38,8/9/2022,1,6,amb,2000,142.985779,40306.13581,143.394,2459801,NA,142.862,1.003723873,100.3723873,15,0.532,12.9248,1853.338771,12.9617,0.045981554,3,-5.553747589,-1.851249196,45.8518,255.6741,52.7774,245.6999,245.1316,6.9256,248.7485,3.0486,1.22557523,0,0.027841776,6,1847.45764,34.01,8.03,9,0.204545455,0.123778964,11,0.25
3,8/9/2022,1,6,amb,2000,164.5940878,46397.28302,165.064,2459801,NA,164.396,1.004063359,100.4063359,15,0.668,12.9248,2133.419187,12.9617,0.045981554,3,6.673662621,2.224554207,55.0227,431.3439,64.8405,416.8458,416.7616,9.8178,421.5261,4.6803,1.110322706,0,0.023291084,6,1847.45764,34.01,8.03,31,0.704545455,0.198087751,12,0.272727273
33,8/9/2022,1,6,amb,2000,68.3827688,19276.35871,68.578,2459801,NA,68.012,1.008322061,100.8322061,15,0.566,12.9248,886.3569344,12.9617,0.045981554,3,4.833959931,1.611319977,59.9507,172.1438,61.5045,168.821,168.3558,1.5538,170.59,1.769,1.036989273,0,0.009108389,6,1847.45764,34.01,8.03,28,0.636363636,0.370768803,13,0.295454545
35,8/9/2022,1,6,amb,2000,197.3296286,55625.0759,197.893,2459801,NA,196.932,1.004879857,100.4879857,15,0.961,12.9248,2557.727446,12.9617,0.045981554,3,-6.265423904,-2.088474635,51.186,533.5448,60.0731,516.4544,515.8253,8.8871,524.6577,8.2033,1.56355277,0,0.016938854,6,1847.45764,34.01,8.03,6,0.136363636,0.397628552,14,0.318181818
17,8/9/2022,1,6,amb,2000,100.0314127,28197.76717,100.317,2459801,NA,99.101,1.01227031,101.227031,15,1.216,12.9248,1296.577162,12.9617,0.045981554,3,-0.432658991,-0.144219664,62.0963,302.8748,67.028,296.1412,295.2894,4.9317,297.9431,1.8019,0.604779906,0,0.016552489,6,1847.45764,34.01,8.03,16,0.363636364,0.93041267,15,0.340909091
18,8/9/2022,1,6,amb,2000,114.1132095,32167.27252,114.439,2459801,NA,113.066,1.01214335,101.214335,15,1.373,12.9248,1479.101187,12.9617,0.045981554,3,-5.479283182,-1.826427727,74.5346,375.1518,79.542,366.2449,365.5758,5.0074,370.1444,3.8995,1.053507766,0,0.013528234,6,1847.45764,34.01,8.03,10,0.227272727,1.047209471,16,0.363636364
